"id","price","external_category","status","title","description","images","store","portal_status","shipping","shipping_weight_kg","free_shipping","hashtags","brand","model","stock"
"9788469621660-as_good_as_new","6.99","Infantil - Aventuras","as_good_as_new","Los lobo-zombis son geniales (y punto) - Liz Pichon","Los lobo-zombis son geniales (y punto) Autor: Liz Pichon Editorial: Bruño (2017) Idioma: Español ISBN: 9788469621660 Un libro divertido y lleno de aventuras que cautivará a los jóvenes lectores. A través de la historia de los lobo-zombis, los niños aprenderán sobre la amistad y el trabajo en equipo de una forma entretenida y emocionante. Ideal para fomentar la lectura en los más pequeños. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762092822/revolibro/books/9788469621660/los-lobo-zombis-son-geniales-y-punto-liz-pichon-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762092823/revolibro/books/9788469621660/los-lobo-zombis-son-geniales-y-punto-liz-pichon-other-2.jpg","1","active","true","1","false","Infantil|Aventuras","","","1"
"9788483461099-good","4.99","Autoayuda","good","El camino de la felicidad - Jorge Bucay","El camino de la felicidad Autor: Jorge Bucay Editorial: DEBOLSILLO (2007) Idioma: Español ISBN: 9788483461099 'El camino de la felicidad' es una obra clave de Jorge Bucay que invita a la reflexión y al desarrollo personal. A través de historias y enseñanzas, el autor nos guía en la búsqueda de nuestra propia felicidad y autoconocimiento. Un libro fundamental para quienes desean mejorar su bienestar emocional y encontrar un sentido a sus vidas. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775305558/revolibro/books/9788483461099-01/el-camino-de-la-felicidad-jorge-bucay-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775305559/revolibro/books/9788483461099-01/el-camino-de-la-felicidad-jorge-bucay-other-2.jpg","1","active","true","1","false","Autoayuda","","","1"
"9788483469071-as_good_as_new","4.49","Autoayuda","as_good_as_new","El mundo amarillo","El mundo amarillo Autor: Albert Espinosa Editorial: Penguin Random House Grupo Editorial (Debolsillo) (2012) Idioma: Español ISBN: 9788483469071 Sumérgete en 'El mundo amarillo', un libro que te hará reflexionar sobre la vida, la felicidad y el valor de cada momento. Albert Espinosa comparte su visión única sobre la superación personal y cómo encontrar sentido en las experiencias cotidianas. Una lectura que no solo entretiene, sino que transforma. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763131696/revolibro/books/9788483469071-01/el-mundo-amarillo-albert-espinosa-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763131697/revolibro/books/9788483469071-01/el-mundo-amarillo-albert-espinosa-other-2.jpg","1","active","true","1","false","Autoayuda","","","1"
"9788483481967-as_good_as_new","4.99","Novela contemporánea","as_good_as_new","Allà On Siga el Meu Cor","Allà on siga el meu cor Autor: Vicenç Esteve Mora, Jordi Sierra i Fabra Editorial: Marjal (2009) Idioma: Valenciano/Catalán ISBN: 9788483481967 Una cautivadora historia que explora el amor y la amistad, perfecta para aquellos que buscan una conexión profunda con la literatura. Esta novela es una obra que resuena en el corazón de los lectores y que no te puedes perder. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763034504/revolibro/books/9788483481967-01/alla-on-siga-el-meu-cor-vicenc-esteve-mora-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763034505/revolibro/books/9788483481967-01/alla-on-siga-el-meu-cor-vicenc-esteve-mora-other-2.jpg","1","active","true","1","false","Novela contemporánea","","","1"
"9788483655085-good","6.99","Novela contemporánea","good","Reir al viento - Sandra Barneda","Reir al viento Autor: Sandra Barneda Editorial: Santillana Ediciones Santillana, S.A. (Suma de Letras) (2013) Idioma: Español ISBN: 9788483655085 Descripción atractiva del contenido en 2-4 líneas. Enfócate en la trama, valor del libro, por qué es interesante. NO menciones páginas, peso ni dimensiones. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1776884637/revolibro/books/9788483655085-02/reir-al-viento-sandra-barneda-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1776884638/revolibro/books/9788483655085-02/reir-al-viento-sandra-barneda-other-2.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1776884639/revolibro/books/9788483655085-02/reir-al-viento-sandra-barneda-other-3.jpg","1","active","true","2","false","","","","1"
"9788490065594-good","14.0","Literatura clásica","good","Cuentos, fábulas y lo demás es silencio - Augusto Monterroso","Cuentos, fábulas y lo demás es silencio Autor: Augusto Monterroso Editorial: Ediciones del Bronce (2013) Idioma: Español ISBN: 9788490065594 Descripción: Esta obra de Augusto Monterroso reúne cuentos y fábulas que juegan con la realidad y la ficción. Cada relato es una joya literaria que invita a la reflexión, perfecta para los amantes de la literatura. Ideal para disfrutar en momentos de ocio o para regalar a un lector ávido. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775384625/revolibro/books/9788490065594-01/cuentos-fabulas-y-lo-demas-es-silencio-augusto-monterroso-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775384626/revolibro/books/9788490065594-01/cuentos-fabulas-y-lo-demas-es-silencio-augusto-monterroso-other-2.jpg","1","active","true","2","false","Humor","","","1"
"9788490262795-good","4.99","Novela contemporánea","good","Una lectura perillosa - Lourdes Boïgues","Una lectura perillosa Autor: Lourdes Boïgues Editorial: Edicions Bromera, S.L. (2014) Idioma: Valenciano/Catalán ISBN: 9788490262795 Descubre una novela que mezcla misterio y emociones en un relato cautivador. Ideal para los amantes de la literatura contemporánea que buscan una historia profunda y reflexiva. Aprovecha esta oportunidad de conseguir un gran libro a un precio inmejorable. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1776884164/revolibro/books/9788490262795-02/una-lectura-perillosa-lourdes-boigues-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1776884166/revolibro/books/9788490262795-02/una-lectura-perillosa-lourdes-boigues-other-2.jpg","1","active","true","2","false","","","","1"
"9788494614316-good","12.99","Novela histórica","good","El tinent anglès","EL TINENT ANGLÈS\n\nAutor: Eduard Mira\nEditorial: Llibres de la Drassana SL (2017)\nIdioma: Español\nISBN: 9788494614316\nLínea: PRIMERA EDICIÓN\n\nSumérgete en la narrativa de ""El tinent anglès"", una obra que entrelaza la historia con la ficción. Este libro es perfecto para quienes disfrutan de la literatura contemporánea y buscan reflexionar sobre la condición humana.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1778702003/revolibro/books/9788494614316-01/el-tinent-angles-eduard-mira-front-1.webp|https://res.cloudinary.com/di9ks68wq/image/upload/v1778702004/revolibro/books/9788494614316-01/el-tinent-angles-eduard-mira-other-2.webp","1","active","true","2","false","Novela histórica|Novela histórica española|Narrativa histórica|Literatura catalana|Libro en catalán","","","1"
"9788498242034-as_good_as_new","4.99","Juvenil - Fantasía y aventura","as_good_as_new","La llegenda de l'amulet de jade","La llegenda de l'amulet de jade Autor: Vicent Enric Belda Belda, Ferran Boscà Sifre Editorial: Edicions Bromera, S.L. (2007) Idioma: Valenciano ISBN: 9788498242034 Esta novela juvenil te sumerge en un mundo lleno de aventuras y misterios a la búsqueda de un amuleto mágico. Una historia que destaca por su creatividad y su capacidad de entrelazar valores importantes a través de la narrativa. Perfecto para jóvenes lectores y para aquellos que aman la literatura llena de imaginación. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762708158/revolibro/books/9788498242034-01/la-llegenda-de-lamulet-de-jade-vicent-enric-belda-belda-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762708159/revolibro/books/9788498242034-01/la-llegenda-de-lamulet-de-jade-vicent-enric-belda-belda-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
"9788498259162-as_good_as_new","5.39","Infantil - Aventuras","as_good_as_new","¡Salvemos el Nautilus!","¡Salvemos el Nautilus! Autor: Jaume Copons Editorial: Agus y Los Monstruos (2014) Idioma: Español ISBN: 9788498259162 Sumérgete en una aventura submarina con ¡Salvemos el Nautilus! Acompaña a los protagonistas en su viaje lleno de acción y enseñanzas sobre la conservación del medio ambiente. Una historia cautivadora que inspira a los jóvenes a cuidar nuestro planeta. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763131925/revolibro/books/9788498259162-02/salvemos-el-nautilus-jaume-copons-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763131929/revolibro/books/9788498259162-02/salvemos-el-nautilus-jaume-copons-other-2.jpg","1","active","true","1","false","Infantil|Aventuras","","","1"
"9789963510115-good","4.99","Clásicos","good","A Christmas Carol - Charles Dickens","A Christmas Carol Autor: Charles Dickens, Groth, Nancy Baker Editorial: Burlington Books (2013) Idioma: Inglés ISBN: 9789963510115 'A Christmas Carol' es un clásico de la literatura que narra la historia de Ebenezer Scrooge, un hombre avaro que, tras una serie de encuentros sobrenaturales, descubre el verdadero significado de la Navidad. Esta obra, rica en valores y reflexiones, es perfecta para quienes buscan una narrativa conmovedora que trasciende generaciones. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1776884268/revolibro/books/9789963510115-02/a-christmas-carol-charles-dickens-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1776884269/revolibro/books/9789963510115-02/a-christmas-carol-charles-dickens-other-2.jpg","1","active","true","1","false","","","","1"
"9790041828176-good","8.99","Aficiones","good","Stark 24 studi di virtuosismo - Ricordi","Stark 24 studi di virtuosismo Autor: Ricordi Editorial: Ricordi Idioma: Español ISBN: 9790041828176 Este libro es una colección de 24 estudios fundamentales para el desarrollo técnico en piano. Ideal para músicos que desean perfeccionar su técnica y virtuosismo. Un recurso invaluable para estudiantes y profesionales. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1774280754/revolibro/books/9790041828176-01/stark-24-studi-di-virtuosismo-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1774280755/revolibro/books/9790041828176-01/stark-24-studi-di-virtuosismo-other-2.jpg","1","active","true","1","false","Aficiones","","","1"
"8427030207-good","3.99","Novela negra y thriller","good","El anillo","EL ANILLO\n\nAutor: Jorge Molist\nEditorial: Martinez Roca (2004)\nIdioma: Español\nISBN: 8427030207\n\nDescubre una historia llena de intriga y misterio que te mantendrá en vilo. Este ejemplar incluye sellos de expurgo visibles, lo que lo hace único. Perfecto para los amantes de la narrativa cautivadora.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/8427030207-01/el-anillo-jorge-molist-front-1.webp","1","active","true","2","false","Novela negra|Thriller","","","1"
"8430055967-good","19.99","Clásicos","good","Don Quijote de la Mancha 6 tomos","DON QUIJOTE DE LA MANCHA 6 TOMOS\n\nAutor: Antonio A. Arias, Guillermo Díaz-Plaja\nEditorial: Ediciones Naranco (2008)\nIdioma: Español\nISBN: 8430055967\n\nColección de seis tomos de la obra maestra de Miguel de Cervantes. Perfecto para quienes aman la literatura clásica y desean explorar la historia de Don Quijote.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/8430055967-01/don-quijote-de-la-mancha-6-tomos-antonio-a-arias-front-1.webp","1","active","true","6","false","Clásicos","","","1"
"9788401423055-fair","4.99","Clásicos","fair","Eva Luna - Isabel Allende","Eva Luna Autor: Isabel Allende Editorial: Plaza & Janés (1994) Idioma: Español ISBN: 9788401423055 La historia de Eva Luna, una narradora extraordinaria que transforma su vida y la de quienes la rodean a través de sus relatos. Una obra que explora el amor, la soledad y el poder de la imaginación. Ideal para quienes buscan una lectura envolvente y llena de emociones. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1776801308/revolibro/books/9788401423055-01/eva-luna-isabel-allende-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1776801309/revolibro/books/9788401423055-01/eva-luna-isabel-allende-other-2.jpg","1","active","true","1","false","","","","1"
"9788408068617-good","7.19","Novela histórica","good","Un millón de muertos","Un millón de muertos Autor: José María Gironella Editorial: Planeta (2006) Idioma: Español ISBN: 9788408068617 Una potente novela que narra los estragos de la guerra civil española. A través de sus personajes, Gironella nos ofrece una visión profunda y conmovedora del conflicto, perfecta para quienes buscan entender la historia desde una perspectiva literaria. Un relato que cautivará a los lectores interesados en la historia y la cultura de España. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1764003392/revolibro/books/9788408068617-01/un-millon-de-muertos-jose-maria-gironella-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1764003394/revolibro/books/9788408068617-01/un-millon-de-muertos-jose-maria-gironella-other-2.jpg","1","active","true","1","false","Novela histórica|Antiguo","","","1"
"9788408166610-good","5.99","Autoayuda y desarrollo personal","good","50 palos y sigo soñando","50 palos y sigo soñando Autor: Pau Donés Editorial: Editorial Planeta (2017) Idioma: Español ISBN: 9788408166610 PRIMERA EDICIÓN Una emotiva reflexión sobre la vida y la búsqueda de sueños, ideal para amantes de la música y la superación personal. Este libro ofrece inspiración y motivación en cada página. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788408166610-01/50-palos-y-sigo-sonando-pau-dones-front-1.webp","1","active","true","2","false","Autoayuda|Autoayuda y desarrollo personal","","","1"
"9788408194989-good","9.99","Juvenil - Fantasía y aventura","good","Undécimo viaje al reino de la fantasía: El gran secreto - Elisabetta Dami","Undécimo viaje al reino de la fantasía: El gran secreto Autor: Elisabetta Dami Editorial: Planeta (2018) Idioma: Español ISBN: 9788408194989 Una historia mágica que invita a los lectores a sumergirse en un mundo lleno de aventuras y descubrimientos. Perfecto para aquellos que buscan una lectura fascinante que estimule la imaginación. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1761997758/revolibro/books/9788408194989/undecimo-viaje-al-reino-de-la-fabtasia-el-gran-sec-elisabetta-dami-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761997760/revolibro/books/9788408194989/undecimo-viaje-al-reino-de-la-fabtasia-el-gran-sec-elisabetta-dami-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
"9788420442402-good","7.99","Novela histórica","good","El oro del rey","El oro del rey Autor: Arturo Pérez-Reverte Editorial: Alfaguara (2000) Idioma: Español ISBN: 9788420442402 Descripción cautivadora de una época de aventuras y tesoros, perfecta para los amantes de la historia y la narrativa épica. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788420442402-01/el-oro-del-rey-arturo-perez-reverte-front-1.webp","1","active","true","1","false","Novela histórica","","","1"
"9788420483122-good","7.99","Novela histórica","good","El sol de Breda","EL SOL DE BREDA Autor: Arturo Pérez-Reverte Editorial: Alfaguara (1998) Idioma: Español ISBN: 9788420483122 PRIMERA EDICIÓN Esta novela nos transporta a un mundo de aventuras y conflictos históricos, donde cada página es un descubrimiento. Ideal para los amantes de la historia y la literatura profunda. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788420483122-01/el-sol-de-breda-arturo-perez-reverte-front-1.webp","1","active","true","1","false","Novela histórica","","","1"
"9788420483535-good","7.99","Novela histórica","good","El capitán Alatriste","El capitán Alatriste Autor: Arturo Pérez-Reverte Editorial: Alfaguara (1997) Idioma: Español ISBN: 9788420483535 Descripción de una trama apasionante ambientada en el siglo XVII, donde el valiente capitán Alatriste lucha por su honor y sobrevivencia. Una historia que cautiva a los amantes de la aventura y la historia. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788420483535-02/el-capitan-alatriste-arturo-perez-reverte-front-1.webp","1","active","true","2","false","Novela histórica","","","1"
"9788420487649-good","5.99","Juvenil - Fantasía y aventura","good","Isadora Moon y los disfraces mágicos - Harriet Muncaster","Isadora Moon y los disfraces mágicos Autor: Harriet Muncaster Editorial: Alfaguara, ALFAGUARA (2018) Idioma: Español ISBN: 9788420487649 Isadora Moon regresa con nuevas aventuras y disfraces mágicos. Este encantador libro de Harriet Muncaster es ideal para los jóvenes lectores que buscan diversión y fantasía. Una historia que resalta la importancia de la creatividad y la individualidad. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762207977/revolibro/books/9788420487649/isadora-moon-y-los-disfraces-magicos-harriet-muncaster-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762207979/revolibro/books/9788420487649/isadora-moon-y-los-disfraces-magicos-harriet-muncaster-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
"9788427211636-good","5.49","Juvenil","good","Diario de nikki Crónicas de una vida muy poco glamurosa","Diario de nikki Crónicas de una vida muy poco glamurosa Autor: Rachel Renée Russell Editorial: RBA (2017) Idioma: Español ISBN: 9788427211636 Descripción divertida y atractiva del diario de Nikki, una adolescente que enfrenta los altibajos de la vida escolar. Perfecto para jóvenes lectores que buscan entretenimiento y risas. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788427211636-01/diario-de-nikki-cronicas-de-una-vida-muy-poco-glam-rachel-renee-russell-front-1.webp","1","active","true","2","false","Juvenil|Infantil - Humor","","","1"
"9788439726821-good","7.99","Novela negra y thriller","good","Perdida","PERDIDA Autor: Gillian Flynn Editorial: [Desconocida] (2013) Idioma: Español ISBN: 9788439726821 «Perdida» es un thriller psicológico que profundiza en la complejidad de las relaciones y la percepción pública. Una trama cautivadora que atrapa desde la primera página. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788439726821-01/perdida-gillian-flynn-front-1.webp","1","active","true","2","false","Novela negra|Thriller","","","1"
"9788466130417-good","4.99","Juvenil - Thriller y misterio","good","El detectiu - Jordi Sierra i Fabra","El detectiu Autor: Jordi Sierra i Fabra Editorial: Ediciones SM (2012) Idioma: Valenciano/Catalán ISBN: 9788466130417 'El detectiu' es una intrigante novela de misterio que sigue las aventuras de un joven detective en su búsqueda por resolver un caso complejo. Ideal para amantes del género, este libro destaca por su narrativa envolvente y personajes memorables. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762207884/revolibro/books/9788466130417/el-detectiu-jordi-sierra-i-fabra-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762207885/revolibro/books/9788466130417/el-detectiu-jordi-sierra-i-fabra-other-2.jpg","1","active","true","1","false","Juvenil|Thriller y misterio","","","1"
"9788466134187-good","5.99","Infantil - Aventuras","good","Els Futbolíssims 3 - Roberto Santiago","Els Futbolíssims 3 Autor: Roberto Santiago, Enrique Lorenzo Diaz, Josep Sampere i Martí Editorial: CRUÏLLA (2014) Idioma: Español ISBN: 9788466134187 Sumérgete en esta emocionante aventura que combina el amor por el fútbol con un misterio intrigante. Ideal para fomentar la lectura entre los más pequeños mientras disfrutan de una trama llena de acción y amistad. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1761997893/revolibro/books/9788466134187/els-futbolissims-3-roberto-santiago-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761997895/revolibro/books/9788466134187/els-futbolissims-3-roberto-santiago-other-2.jpg","1","active","true","1","false","Infantil|Aventuras","","","1"
"9788466300261-fair","4.99","Novela negra","fair","La Voz del diablo - Anne Rice","La Voz del diablo Autor: Anne Rice Editorial: [desconocida] (2000) Idioma: Español ISBN: 9788466300261 Descripción: Sumérgete en 'La Voz del diablo', una fascinante novela que explora la lucha entre el bien y el mal, y la búsqueda de redención en un mundo de oscuridad. Un relato intrigante que combina terror y reflexión, ideal para los aficionados al género gótico. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775384592/revolibro/books/9788466300261-01/la-voz-del-diablo-anne-rice-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775384593/revolibro/books/9788466300261-01/la-voz-del-diablo-anne-rice-other-2.jpg","1","active","true","1","false","Novela negra","","","1"
"9788467231991-good","4.49","Novela histórica","good","El salón de ámbar","El salón de ámbar Autor: Matilde Asensi Editorial: Planeta (2008) Idioma: Español ISBN: 9788467231991 Sumérgete en la fascinante trama de ""El salón de ámbar"", donde la historia y el misterio se entrelazan en un relato apasionante. Perfecto para los amantes de la ficción histórica y la aventura. ¡No te lo pierdas! Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763468986/revolibro/books/9788467231991-01/el-salon-de-ambar-matilde-asensi-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763468988/revolibro/books/9788467231991-01/el-salon-de-ambar-matilde-asensi-other-2.jpg","1","active","true","1","false","Novela histórica|Antiguo","","","1"
"9788467576955-good","4.5","Infantil - Conocimiento","good","La despensa mágica - Begoña Oro Pradera, Dani Montero","La despensa mágica Autor: Begoña Oro Pradera, Dani Montero Editorial: EDICIONES SM (2015) Idioma: Español ISBN: 9788467576955 La despensa mágica es un libro maravilloso que invita a los niños a explorar el mundo de la cocina a través de historias y recetas. Es perfecto para fomentar la creatividad y disfrutar de momentos en familia mientras aprenden. Un recurso ideal para hacer de la cocina una experiencia divertida y educativa. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1761997982/revolibro/books/9788467576955/la-despensa-magica-begona-oro-pradera-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761997983/revolibro/books/9788467576955/la-despensa-magica-begona-oro-pradera-other-2.jpg","1","active","true","1","false","Infantil|Conocimiento","","","1"
"9788467585179-fair","4.99","Novela contemporánea","fair","Números pares, impares e idiotas - Juan José Millás","Números pares, impares e idiotas Autor: Juan José Millás Editorial: Sm (2009) Idioma: Español ISBN: 9788467585179 Descripción atractiva del contenido en 2-4 líneas. Una novela que explora la complejidad de la vida cotidiana con un toque de humor y profundidad. Ideal para quienes disfrutan de la narrativa contemporánea. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1776801486/revolibro/books/9788467585179-01/numeros-pares-impares-e-idiotas-juan-jose-millas-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1776801487/revolibro/books/9788467585179-01/numeros-pares-impares-e-idiotas-juan-jose-millas-other-2.jpg","1","active","true","1","false","","","","1"
"9788467841602-good","4.99","Juvenil","good","Una mà en la pedra - Ana Alonso, Pablo Torrecilla","Una mà en la pedra Autor: Ana Alonso, Pablo Torrecilla Editorial: ANAYA INFANTIL Y JUVENIL (2013) Idioma: Valenciano/Catalán ISBN: 9788467841602 Esta encantadora historia explora la amistad y la superación a través de los ojos de sus jóvenes protagonistas. Con un estilo dinámico, es perfecto para fomentar la lectura entre los más pequeños. ¡Una joya literaria para disfrutar! Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762270145/revolibro/books/9788467841602/una-ma-en-la-pedra-ana-alonso-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762270146/revolibro/books/9788467841602/una-ma-en-la-pedra-ana-alonso-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
"9788467841619-good","4.99","Infantil","good","El castell de vapor - Ana Alonso, Mercè Canals","El castell de vapor Autor: Ana Alonso, Mercè Canals Editorial: ANAYA INFANTIL Y JUVENIL (2013) Idioma: Valenciano ISBN: 9788467841619 Este libro presenta una fascinante historia de aventuras que estimula la imaginación de los jóvenes lectores. Es perfecto para fomentar la lectura en los más pequeños, convirtiéndolo en una elección ideal para disfrutar en familia. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762270159/revolibro/books/9788467841619/el-castell-de-vapor-ana-alonso-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762270160/revolibro/books/9788467841619/el-castell-de-vapor-ana-alonso-other-2.jpg","1","active","true","1","false","Infantil","","","1"
"9788467864106-good","5.39","Juvenil","good","Prohibido leer a Lewis Carroll","Prohibido leer a Lewis Carroll Autor: Diego Arboleda Editorial: Anaya, ANAYA INFANTIL Y JUVENIL (2013) Idioma: Español ISBN: 9788467864106 Acompaña a los protagonistas en una aventura donde la lectura se convierte en un viaje fascinante. 'Prohibido leer a Lewis Carroll' es una obra que invita a explorar la imaginación y el pensamiento crítico. Ideal para jóvenes y amantes de la literatura. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763504045/revolibro/books/9788467864106-01/prohibido-leer-a-lewis-carroll-diego-arboleda-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763504046/revolibro/books/9788467864106-01/prohibido-leer-a-lewis-carroll-diego-arboleda-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
